Device,Trip,dTime
10173,2379,512
10159,8725,512
10159,8749,512
10616,1878,512
13101,918,513
10155,626,513
10147,363,513
10121,1043,513
13103,4971,513
10136,1425,513
13103,7326,513
10106,3326,513
10139,4717,513
10159,10506,513
10224,3932,513
10177,20118,513
10132,7419,513
10106,275,514
13107,1753,514
15101,787,514
13106,4020,514
10158,1175,514
17101,2095,514
10190,1695,514
13107,8233,514
10224,1966,514
13101,13138,514
13105,15263,514
13103,14391,514
10190,3642,514
17102,229,515
10115,390,515
10159,1417,515
10147,676,515
13103,4724,515
10134,714,515
10142,902,515
10224,787,515
10129,1990,515
13109,11039,515
10615,7784,515
10224,4496,515
10177,22173,515
13106,2704,516
10205,1495,516
10148,986,516
10129,1121,516
17102,2063,516
10129,2043,516
10612,2752,516
10594,8171,516
10205,157,517
13103,348,517
10205,641,517
10140,265,517
10205,1380,517
13103,3750,517
10613,226,517
13109,2964,517
10224,147,517
13105,7080,517
10164,2244,517
10224,1511,517
10190,2959,517
10159,8619,517
10190,3534,517
10502,2140,517
10139,6543,517
10139,7061,517
10125,3543,517
15101,28,518
10164,218,518
10136,759,518
10162,699,518
13110,4021,518
10153,1382,518
10139,1370,518
10129,1217,518
10147,1143,518
10125,1505,518
10173,2453,518
10173,2662,518
10139,4669,518
10190,3462,518
13109,12280,518
13105,16882,518
10176,3320,518
10177,21452,518
13109,17,519
13103,315,519
13101,2350,519
10205,1262,519
10116,1632,519
13109,3580,519
10173,19,519
13110,13527,519
13105,15146,519
10150,5598,519
10139,49,520
13109,4030,520
13110,6481,520
13107,5937,520
13109,6365,520
10176,3595,520
10502,2452,520
10137,236,521
10150,519,521
10190,321,521
10146,786,521
10118,1965,521
10138,2526,521
10146,3370,521
13110,14699,521
10129,5034,521
10574,3286,521
10118,147,522
10118,1095,522
10147,864,522
10190,1189,522
10166,1250,522
10164,1550,522
13105,6648,522
10190,1752,522
10173,3227,522
10594,3449,522
10150,5576,522
10135,101,523
10148,14,523
10149,194,523
17102,1473,523
10557,216,523
17101,1441,523
10150,1402,523
10224,2214,523
10605,5863,523
10159,8438,523
13109,12572,523
10159,10643,523
10161,654,524
10149,797,524
10106,988,524
13110,7262,524
13105,11374,524
10616,1170,524
13105,11679,524
13105,13143,524
10137,5288,524
10190,3512,524
10224,3051,524
13107,56,525
10121,7,525
13101,3318,525
10118,1349,525
10140,1351,525
10146,1710,525
10147,1145,525
10147,1428,525
10159,8806,525
10159,9060,525
10594,6912,525
10190,104,526
10502,1264,526
10120,1049,526
10118,1797,526
10190,1836,526
10595,2675,526
10612,1892,526
13109,8141,526
10150,5229,526
10132,6178,526
10176,4403,526
10224,5866,526
10140,311,527
13107,1651,527
17103,1474,527
10148,1458,527
13109,4009,527
13105,5271,527
10224,387,527
10164,2468,527
10129,1993,527
10134,1629,527
13108,9385,527
10176,3185,527
10155,370,528
13107,1808,528
10190,293,528
10121,915,528
10129,1196,528
10159,2813,528
10596,1834,528
10587,2502,528
10159,7364,528
10173,2675,528
10190,3712,528
10130,5,529
10115,262,529
13103,1127,529
13101,2189,529
10121,924,529
10147,452,529
10142,1072,529
17102,1982,529
13110,6866,529
13101,9219,529
13101,9976,529
10173,2176,529
13108,9767,529
10173,3329,529
13110,14528,529
13110,14597,529
10204,3301,529
10177,17619,529
10177,19132,529
10132,7368,529
13107,1284,530
13109,1581,530
10133,537,530
10612,1849,530
10557,2445,530
10173,3488,530
13110,14696,530
502,680,530
10137,5983,530
10594,6196,530
10502,2910,530
10155,1464,531
10164,892,531
10568,1297,531
13101,8420,531
10190,1879,531
13109,6937,531
10611,3147,531
13101,14366,531
13103,13915,531
13110,13965,531
10615,9528,531
13101,1767,532
13101,2392,532
13101,2760,532
10190,499,532
17101,1628,532
13109,3053,532
13110,4712,532
13109,3532,532
13109,4017,532
10190,1798,532
10612,1935,532
13107,8163,532
13110,14596,532
10177,17188,532
10205,1331,533
17101,1391,533
10155,1042,533
10150,1338,533
13109,3092,533
10106,2724,533
10205,1773,533
10616,910,533
10190,2229,533
10173,2690,533
10159,8568,533
13103,15371,533
10177,19415,533
13107,422,534
17101,1184,534
10152,517,534
17103,1418,534
13101,4919,534
10611,2290,534
10612,1988,534
10129,3061,534
10139,4450,534
10159,8351,534
10502,2566,534
10176,5879,534
17101,452,535
17102,1036,535
13101,2094,535
13107,1479,535
10224,107,535
10146,2187,535
10137,3150,535
10139,2559,535
10148,2520,535
10224,2463,535
13101,13141,535
10177,21726,535
13000,68,536
13109,1033,536
13101,1819,536
13110,1993,536
10595,91,536
10118,1507,536
10147,852,536
10620,978,536
13105,6264,536
10173,325,536
10605,4507,536
13101,12331,536
10173,2960,536
10150,4307,536
10176,2857,536
10132,6228,536
10139,285,537
10137,653,537
13103,2928,537
10140,907,537
13103,8439,537
10147,1474,537
10150,3420,537
13105,13140,537
10173,2950,537
10190,3422,537
13103,1867,538
13109,1349,538
10162,271,538
10586,385,538
10155,1409,538
10575,1538,538
10138,1673,538
13101,8302,538
13101,8768,538
13109,6388,538
10568,1768,538
13103,10599,538
10106,5133,538
13109,12194,538
10177,9301,538
10615,8933,538
10570,433,539
10121,770,539
10150,801,539
10188,764,539
10584,879,539
13107,3859,539
10224,215,539
10154,1681,539
10129,4207,539
10139,7049,539
13109,1199,540
10147,250,540
10610,127,540
13109,3379,540
10164,1721,540
10158,2590,540
13101,14526,540
10594,8431,540
10132,6763,540
10159,13678,540
10176,5962,540
10205,308,541
10204,491,541
10159,57,541
10153,277,541
10162,998,541
17103,1712,541
10132,1940,541
10224,650,541
10594,3890,541
10515,5776,541
10177,17782,541
10132,6510,541
10177,18508,541
10177,19424,541
10615,10882,541
10176,5081,541
17102,310,542
10136,46,542
13110,842,542
17102,649,542
10118,592,542
10146,403,542
10129,435,542
10605,775,542
10129,1194,542
13110,6035,542
10605,2554,542
13103,7245,542
10190,1779,542
10205,1837,542
13109,7702,542
13101,11441,542
10173,2928,542
13109,12216,542
10616,2007,542
10177,21812,542
10176,5585,542
10176,5974,542
10140,5,543
13110,603,543
17103,457,543
13110,1543,543
10120,673,543
10165,822,543
10162,777,543
13103,4445,543
10140,1170,543
10155,1919,543
10159,4763,543
13101,10892,543
10177,6532,543
10615,10611,543
17102,183,544
10154,676,544
10162,1665,544
13109,5306,544
10605,4388,544
10125,1747,544
13110,13130,544
13105,16051,544
10176,6139,544
17103,259,545
10115,225,545
13103,2034,545
15101,724,545
13103,3466,545
13101,3819,545
17102,1770,545
10147,902,545
10106,2260,545
10164,2094,545
10164,2218,545
10002,104,545
10139,6797,545
10176,4700,545
10222,2744,545
10115,53,546
10133,312,546
10129,292,546
10147,185,546
13103,2610,546
10147,362,546
13103,3143,546
10615,202,546
13106,3347,546
10160,946,546
10166,742,546
10153,1264,546
10153,1273,546
10138,2085,546
10224,504,546
10605,4448,546
13105,12295,546
10137,4562,546
10612,3053,546
13103,368,547
17103,942,547
10136,621,547
10575,824,547
502,302,547
13107,3840,547
17101,2091,547
13109,6571,547
10605,4700,547
13105,13271,547
13101,15972,547
10224,2948,547
10205,170,548
10605,841,548
13103,5200,548
13107,7546,548
13105,12402,548
10502,2925,548
13101,822,549
13101,1955,549
10575,873,549
10204,1621,549
10125,873,549
10106,2921,549
13109,8138,549
10190,3538,549
10224,5059,549
10165,52,550
17103,1306,550
10575,1785,550
10620,1058,550
10147,1395,550
10134,1549,550
13110,11531,550
10136,3387,550
10150,3914,550
13110,13787,550
10594,6255,550
10132,6134,550
17102,403,551
17102,626,551
13107,1371,551
10575,686,551
17102,1388,551
10116,1111,551
10582,1473,551
10147,533,551
10177,2474,551
10224,914,551
10190,3113,551
10190,3545,551
10173,3702,551
10150,4345,551
10594,2989,551
10129,3963,551
10502,2138,551
10594,7308,551
10132,6331,551
10176,5661,551
10115,255,552
13107,1981,552
13108,2147,552
10582,3143,552
10204,1634,552
17103,1671,552
13103,7298,552
10616,1001,552
10615,7644,552
10204,3321,552
10176,5697,552
17103,359,553
13101,1127,553
13109,1054,553
10155,718,553
13101,3131,553
10177,2121,553
10595,1572,553
13101,8108,553
10190,1817,553
10146,3104,553
10106,4085,553
13101,11052,553
10205,1983,553
10132,4198,553
10224,5924,553
13107,897,554
10580,297,554
13107,2575,554
10118,2062,554
13109,3988,554
13110,5647,554
10602,1538,554
13103,6897,554
10162,1952,554
13109,5756,554
10173,1849,554
10615,7925,554
10594,5527,554
10132,6694,554
10121,701,555
17102,1477,555
17102,1726,555
10152,743,555
10147,774,555
10147,881,555
10161,2161,555
13101,7926,555
10158,2003,555
13108,6470,555
10177,17417,555
10150,5600,555
10594,8920,555
13107,2144,556
13107,3504,556
13110,5943,556
13103,9061,556
10129,2734,556
13109,9926,556
13109,12257,556
10137,6062,556
10132,6051,556
10177,17214,556
10177,21269,556
17102,1877,557
13107,3671,557
10140,1719,557
10137,4026,557
13105,11211,557
10224,2050,557
10515,5063,557
10594,4806,557
10132,6516,557
10177,21097,557
10176,5611,557
10204,942,558
10587,28,558
10147,367,558
10575,1428,558
13110,4018,558
10190,942,558
10135,1708,558
13105,5067,558
13110,5639,558
10190,1353,558
13106,9619,558
10176,3364,558
10132,6585,558
10594,9059,558
10580,3418,558
17101,288,559
13110,1584,559
10147,256,559
10118,908,559
10153,1175,559
10146,2075,559
13101,7183,559
10589,1833,559
10106,3471,559
10620,3101,559
13108,8909,559
10594,5314,559
10594,8708,559
10586,211,560
10153,1557,560
13110,5245,560
10224,460,560
10207,2894,560
10224,915,560
13107,6833,560
10224,1460,560
10129,2115,560
13105,11516,560
13103,10603,560
10106,4856,560
10159,8096,560
10224,4225,560
10594,7110,560
10132,7179,560
10612,5412,560
10579,12,561
10147,220,561
10142,306,561
10204,1289,561
10136,780,561
10571,2940,561
10129,2579,561
10177,19497,561
10222,2517,561
13106,192,562
10125,249,562
13101,1962,562
10153,279,562
10149,418,562
10586,386,562
10571,368,562
13107,3709,562
10106,2752,562
10106,5664,562
13103,14475,562
10173,3604,562
10615,8553,562
10205,438,563
10120,136,563
13110,1579,563
10140,391,563
13103,2793,563
10149,491,563
10147,426,563
10147,457,563
10150,1620,563
13103,6193,563
10125,1463,563
13110,11530,563
13110,13435,563
10129,4318,563
10132,7203,563
13103,2060,564
17102,1149,564
10582,542,564
10147,290,564
10130,1288,564
10146,2054,564
10618,797,564
10204,1743,564
10129,1569,564
10510,2103,564
10222,812,564
10616,1047,564
13105,12446,564
13101,12247,564
13101,12465,564
13109,10623,564
13110,14013,564
13103,14591,564
17102,124,565
10149,88,565
10121,407,565
10582,172,565
13110,1916,565
10165,470,565
13101,2907,565
10146,584,565
10155,754,565
10147,596,565
13110,5481,565
10164,1747,565
13101,13504,565
13110,13010,565
10159,10517,565
552,783,565
10139,618,566
13101,3084,566
13105,2650,566
10164,2051,566
13109,8417,566
10177,19774,566
13110,816,567
17101,851,567
10150,462,567
10147,338,567
13101,3244,567
10582,2029,567
10150,1741,567
13103,5505,567
13110,6783,567
10587,2265,567
13101,9356,567
13107,7757,567
13105,16091,567
13107,5,568
10502,299,568
13101,1431,568
10147,433,568
10118,1465,568
10153,1880,568
10153,2707,568
10177,5746,568
10173,2246,568
13110,14077,568
10159,8923,568
10615,7728,568
10129,3583,568
10594,4340,568
10139,6936,568
10125,3319,568
10205,605,569
10155,310,569
13108,5065,569
10181,1105,569
10222,1001,569
13105,11657,569
10173,1755,569
10222,1352,569
10177,8613,569
13109,1265,570
10136,731,570
10166,571,570
10155,1135,570
13101,4914,570
10620,506,570
13110,6502,570
13105,10905,570
10224,1942,570
13105,11761,570
13105,12799,570
10106,5445,570
13110,13429,570
13101,14904,570
10173,3761,570
10616,1791,570
552,826,570
13101,3498,571
10190,1331,571
10190,1576,571
13109,7030,571
10224,1742,571
10615,7968,571
10224,3253,571
10502,2366,571
10177,18270,571
10176,4503,571
10502,3287,571
17102,1341,572
10190,675,572
17101,1830,572
10158,722,572
10155,1485,572
13103,4975,572
10140,1178,572
10159,2304,572
10207,2893,572
10132,2062,572
10129,1992,572
10134,1531,572
13101,10457,572
10177,17254,572
10125,3563,572
10176,5567,572
10140,96,573
10155,347,573
10162,416,573
10224,177,573
10129,1364,573
10162,1734,573
10136,3059,573
13110,12198,573
10159,9971,573
10139,7367,573
10515,7670,573
15101,784,574
10605,849,574
13107,3631,574
10135,1707,574
13103,7111,574
10224,799,574
13103,8628,574
10173,2271,574
10190,3119,574
10173,3638,574
10502,2310,574
10594,9944,574
13108,1040,575
13109,1301,575
10164,238,575
17102,1351,575
10587,199,575
10118,1244,575
10190,1523,575
10146,2629,575
10616,807,575
13105,12081,575
10173,2384,575
10224,3434,575
10224,3894,575
10594,7523,575
13103,3354,576
10159,1761,576
10137,2432,576
10190,1520,576
10190,1935,576
10137,3785,576
10146,3561,576
13101,13987,576
10173,3689,576
10205,2095,576
10594,5611,576
10572,43,577
10162,444,577
13107,2738,577
10153,1106,577
10120,1324,577
10139,1158,577
10166,817,577
10135,1487,577
10147,757,577
10164,1566,577
10133,1762,577
10154,1680,577
13109,6154,577
13101,10664,577
10129,2338,577
10204,3228,577
10594,8803,577
10132,6985,577
10121,887,578
10135,1409,578
10597,949,578
13101,7525,578
10164,2025,578
13109,6917,578
10224,1989,578
13101,11283,578
13101,13773,578
10177,8465,578
10177,9008,578
13108,11181,578
10615,7922,578
10176,3495,578
10177,17595,578
10515,6704,578
10204,58,579
13107,1356,579
10162,387,579
13103,2819,579
10575,1545,579
13109,3945,579
10616,787,579
13101,10924,579
10190,3392,579
10160,4715,579
10177,17341,579
10177,17774,579
10129,5058,579
17102,254,580
13103,437,580
10166,102,580
10147,593,580
10118,1971,580
10148,1490,580
10147,1002,580
10139,1934,580
13103,7656,580
10177,4746,580
10616,1040,580
10129,2408,580
13101,11870,580
13101,14620,580
10615,9123,580
10129,4208,580
10177,19144,580
10177,19229,580
10594,9865,580
17102,625,581
10165,796,581
10620,360,581
10137,2013,581
10589,1903,581
13106,7809,581
10190,1969,581
10129,1954,581
13106,8395,581
10612,2435,581
13109,9726,581
10594,7318,581
10158,89,582
13110,2273,582
10138,888,582
10136,1215,582
10582,2580,582
10582,3153,582
10574,640,582
10190,3335,582
13103,14958,582
10159,10955,582
10615,9396,582
10139,6813,582
10132,6822,582
17103,229,583
10118,1284,583
10162,1894,583
13103,8921,583
13107,7318,583
13105,13436,583
13108,10073,583
10177,17452,583
10132,7345,583
10224,5783,583
10176,5993,583
10139,401,584
10139,634,584
10155,1168,584
13107,3320,584
13107,3822,584
10164,1133,584
13103,8114,584
13103,10402,584
10611,3960,584
10173,2305,584
10159,8189,584
10173,3362,584
10502,2870,584
10502,3214,584
10177,22021,584
10620,69,585
10161,1108,585
10612,2312,585
10159,10386,585
10150,5091,585
10132,5971,585
10177,21007,585
10205,374,586
17103,610,586
17103,829,586
10153,617,586
10159,7793,586
10173,3678,586
10595,5814,586
10129,5001,586
10224,5762,586
15101,65,587
13101,1128,587
13109,1663,587
15901,596,587
10155,1149,587
13101,8019,587
10132,2635,587
10132,2671,587
13103,9868,587
10605,4918,587
10173,1983,587
10224,3957,587
17102,497,588
17103,1085,588
10138,1502,588
10118,1963,588
10181,846,588
17101,2149,588
10150,3902,588
10568,1938,588
10594,3929,588
10177,18599,588
13107,129,589
13101,1168,589
10147,93,589
10137,599,589
13110,1885,589
10147,435,589
13103,3738,589
10575,1225,589
13110,3926,589
10164,1378,589
10583,1393,589
10147,1457,589
552,400,589
10137,3768,589
10139,4155,589
10173,2122,589
10159,7970,589
10177,10317,589
10502,2342,589
10502,3218,589
17102,163,590
13103,2794,590
13103,4497,590
10148,1795,590
10176,2289,590
13109,6618,590
10106,5478,590
13101,13529,590
13103,14678,590
10574,2108,590
10594,6681,590
10205,197,591
13103,3030,591
17103,1152,591
10582,2533,591
10133,1310,591
13103,5610,591
10146,2723,591
10106,3202,591
10611,2412,591
10224,3281,591
10616,1903,591
10177,19125,591
10204,290,592
10164,242,592
13107,2528,592
17101,1609,592
13107,2874,592
10159,1561,592
13106,4106,592
10134,1580,592
13101,12902,592
10129,5490,592
10161,159,593
10161,164,593
